dim,deg,parallel_depth,max_cpu,avg_time
3,11,8,2,0.2766359090805054
3,11,8,4,0.16640925407409668
3,11,8,6,0.13265774250030518
3,11,8,8,0.11148529052734375
3,11,8,10,0.10296850204467774
3,11,8,12,0.09916069507598876
3,11,8,14,0.0976292371749878
3,11,8,16,0.09729590415954589
3,11,8,18,0.09459447860717773
3,11,8,20,0.09275689125061035
3,11,8,22,0.10139725208282471
3,11,8,24,0.10021612644195557
3,11,8,26,0.09920976161956788
3,11,8,28,0.10010888576507568
3,11,8,30,0.10097601413726806
3,11,8,32,0.10070879459381103
3,11,8,34,0.1020158052444458
3,11,8,36,0.10580909252166748
3,11,8,38,0.1079361915588379
3,11,8,40,0.10579447746276856
3,12,0,1,0.47066693305969237
3,12,1,2,0.26182870864868163
3,12,1,4,0.19015042781829833
3,12,1,6,0.16481466293334962
3,12,1,8,0.15360360145568847
3,12,1,10,0.15313310623168946
3,12,1,12,0.1533738136291504
3,12,1,14,0.153043532371521
3,12,1,16,0.15369420051574706
3,12,1,18,0.15219640731811523
3,12,1,20,0.15251169204711915
3,12,1,22,0.15424869060516358
3,12,1,24,0.1531691551208496
3,12,1,26,0.15315890312194824
3,12,1,28,0.15342144966125487
3,12,1,30,0.15310215950012207
3,12,1,32,0.15350127220153809
3,12,1,34,0.1537384033203125
3,12,1,36,0.15440123081207274
3,12,1,38,0.1537332534790039
3,12,1,40,0.15391738414764405
3,12,2,2,0.2596956729888916
3,12,2,4,0.1670603036880493
3,12,2,6,0.1380321741104126
3,12,2,8,0.12798287868499755
3,12,2,10,0.11928000450134277
3,12,2,12,0.11628143787384033
3,12,2,14,0.11482977867126465
3,12,2,16,0.1166001319885254
3,12,2,18,0.11691098213195801
3,12,2,20,0.11080520153045655
3,12,2,22,0.11095199584960938
3,12,2,24,0.11593132019042969
3,12,2,26,0.11583490371704101
3,12,2,28,0.11488182544708252
3,12,2,30,0.11696503162384034
3,12,2,32,0.11922805309295655
3,12,2,34,0.11664130687713622
3,12,2,36,0.11999747753143311
3,12,2,38,0.12150959968566895
3,12,2,40,0.11897234916687012
3,12,3,2,0.26782073974609377
3,12,3,4,0.15722546577453614
3,12,3,6,0.12899558544158934
3,12,3,8,0.11196303367614746
3,12,3,10,0.10667550563812256
3,12,3,12,0.1018831729888916
3,12,3,14,0.09598236083984375
3,12,3,16,0.09848294258117676
3,12,3,18,0.09587156772613525
3,12,3,20,0.09502735137939453
3,12,3,22,0.09504096508026123
3,12,3,24,0.09784698486328125
3,12,3,26,0.09654040336608886
3,12,3,28,0.09827141761779785
3,12,3,30,0.09832260608673096
3,12,3,32,0.10074973106384277
3,12,3,34,0.10279228687286376
3,12,3,36,0.10360028743743896
3,12,3,38,0.10412094593048096
3,12,3,40,0.10401277542114258
3,12,4,2,0.2709768056869507
3,12,4,4,0.1641087293624878
3,12,4,6,0.12842321395874023
3,12,4,8,0.10688707828521729
3,12,4,10,0.09747979640960694
3,12,4,12,0.09244632720947266
3,12,4,14,0.08698556423187256
3,12,4,16,0.09154644012451171
3,12,4,18,0.09114935398101806
3,12,4,20,0.08828411102294922
3,12,4,22,0.09337496757507324
3,12,4,24,0.09238162040710449
3,12,4,26,0.09005789756774903
3,12,4,28,0.09116489887237549
3,12,4,30,0.09373111724853515
3,12,4,32,0.09967701435089112
3,12,4,34,0.09867746829986572
3,12,4,36,0.09949054718017578
3,12,4,38,0.1003950595855713
3,12,4,40,0.10410161018371582
3,12,5,2,0.2719780683517456
3,12,5,4,0.16209948062896729
3,12,5,6,0.12429964542388916
3,12,5,8,0.10864896774291992
3,12,5,10,0.0967677116394043
3,12,5,12,0.09173901081085205
3,12,5,14,0.08926265239715576
3,12,5,16,0.09082973003387451
3,12,5,18,0.09133927822113037
3,12,5,20,0.08660447597503662
3,12,5,22,0.08931708335876465
3,12,5,24,0.09013454914093018
3,12,5,26,0.09437360763549804
3,12,5,28,0.09378879070281983
3,12,5,30,0.09620974063873292
3,12,5,32,0.09631578922271729
3,12,5,34,0.0961493968963623
3,12,5,36,0.09840865135192871
3,12,5,38,0.10434300899505615
3,12,5,40,0.10195326805114746
3,12,6,2,0.27418520450592043
3,12,6,4,0.16316545009613037
3,12,6,6,0.12388074398040771
3,12,6,8,0.1049997091293335
3,12,6,10,0.09852035045623779
3,12,6,12,0.09315545558929443
3,12,6,14,0.09115161895751953
3,12,6,16,0.09189305305480958
3,12,6,18,0.0908442497253418
3,12,6,20,0.08721380233764649
3,12,6,22,0.08890247344970703
3,12,6,24,0.09131515026092529
3,12,6,26,0.09031774997711181
3,12,6,28,0.09158220291137695
3,12,6,30,0.09491934776306152
3,12,6,32,0.0939361572265625
3,12,6,34,0.09708325862884522
3,12,6,36,0.10053963661193847
3,12,6,38,0.09757716655731201
3,12,6,40,0.10310006141662598
3,12,7,2,0.27068133354187013
3,12,7,4,0.16089897155761718
3,12,7,6,0.12365658283233642
3,12,7,8,0.10363869667053223
3,12,7,10,0.09748845100402832
3,12,7,12,0.09606344699859619
3,12,7,14,0.08903071880340577
3,12,7,16,0.09124953746795654
3,12,7,18,0.08770947456359864
3,12,7,20,0.08728933334350586
3,12,7,22,0.09379768371582031
3,12,7,24,0.09230544567108154
3,12,7,26,0.09580647945404053
3,12,7,28,0.09055964946746826
3,12,7,30,0.09878122806549072
3,12,7,32,0.09750957489013672
3,12,7,34,0.09781429767608643
3,12,7,36,0.0990938425064087
3,12,7,38,0.09869294166564942
3,12,7,40,0.09862344264984131
3,12,8,2,0.2836883068084717
3,12,8,4,0.1652749300003052
3,12,8,6,0.124029541015625
3,12,8,8,0.11040644645690918
3,12,8,10,0.09757153987884522
3,12,8,12,0.0920832633972168
3,12,8,14,0.09271705150604248
3,12,8,16,0.09060101509094239
3,12,8,18,0.09045829772949218
3,12,8,20,0.08746912479400634
3,12,8,22,0.09142873287200928
3,12,8,24,0.0940871000289917
3,12,8,26,0.09234054088592529
3,12,8,28,0.09450366497039794
3,12,8,30,0.0991889476776123
3,12,8,32,0.09942419528961181
3,12,8,34,0.09924085140228271
3,12,8,36,0.09975013732910157
3,12,8,38,0.10048019886016846
3,12,8,40,0.09950637817382812
3,13,0,1,0.511107349395752
3,13,1,2,0.32355167865753176
3,13,1,4,0.2274501085281372
3,13,1,6,0.19693138599395751
3,13,1,8,0.17672526836395264
3,13,1,10,0.1776146411895752
3,13,1,12,0.17612912654876708
3,13,1,14,0.17578423023223877
3,13,1,16,0.17693727016448973
3,13,1,18,0.17613539695739747
3,13,1,20,0.17697737216949463
3,13,1,22,0.17570078372955322
3,13,1,24,0.1761863946914673
3,13,1,26,0.17678940296173096
3,13,1,28,0.1767108201980591
3,13,1,30,0.17604539394378663
3,13,1,32,0.17568566799163818
3,13,1,34,0.17596948146820068
3,13,1,36,0.17652652263641358
3,13,1,38,0.1752091407775879
3,13,1,40,0.17553987503051757
3,13,2,2,0.3132113695144653
3,13,2,4,0.19817378520965576
3,13,2,6,0.1556614398956299
3,13,2,8,0.13860094547271729
3,13,2,10,0.12851386070251464
3,13,2,12,0.12659196853637694
3,13,2,14,0.12784371376037598
3,13,2,16,0.12554993629455566
3,13,2,18,0.13062171936035155
3,13,2,20,0.12532331943511962
3,13,2,22,0.1302194118499756
3,13,2,24,0.1299084186553955
3,13,2,26,0.13168537616729736
3,13,2,28,0.13091683387756348
3,13,2,30,0.1328972578048706
3,13,2,32,0.13954122066497804
3,13,2,34,0.13822653293609619
3,13,2,36,0.13833279609680177
3,13,2,38,0.14012506008148193
3,13,2,40,0.13888154029846192
3,13,3,2,0.3250988245010376
3,13,3,4,0.19724030494689943
3,13,3,6,0.15146050453186036
3,13,3,8,0.1289365768432617
3,13,3,10,0.11494359970092774
3,13,3,12,0.11883311271667481
3,13,3,14,0.11324234008789062
3,13,3,16,0.11555235385894776
3,13,3,18,0.11487629413604736
3,13,3,20,0.10827932357788086
3,13,3,22,0.10723974704742431
3,13,3,24,0.11002242565155029
3,13,3,26,0.10942401885986328
3,13,3,28,0.1146242380142212
3,13,3,30,0.11101932525634765
3,13,3,32,0.1176192045211792
3,13,3,34,0.11669518947601318
3,13,3,36,0.11753172874450683
3,13,3,38,0.12013101577758789
3,13,3,40,0.11976227760314942
3,13,4,2,0.33094358444213867
3,13,4,4,0.1978386163711548
3,13,4,6,0.1490185022354126
3,13,4,8,0.12692065238952638
3,13,4,10,0.114223051071167
3,13,4,12,0.11297602653503418
3,13,4,14,0.10879724025726319
3,13,4,16,0.10807147026062011
3,13,4,18,0.1076237440109253
3,13,4,20,0.10653862953186036
3,13,4,22,0.10478370189666748
3,13,4,24,0.10705933570861817
3,13,4,26,0.1093216896057129
3,13,4,28,0.11089565753936767
3,13,4,30,0.10955705642700195
3,13,4,32,0.10903697013854981
3,13,4,34,0.11262009143829346
3,13,4,36,0.11075732707977295
3,13,4,38,0.11703414916992187
3,13,4,40,0.11585240364074707
3,13,5,2,0.3356088876724243
3,13,5,4,0.19550755023956298
3,13,5,6,0.1510817289352417
3,13,5,8,0.12554490566253662
3,13,5,10,0.11310696601867676
3,13,5,12,0.11302599906921387
3,13,5,14,0.10473778247833251
3,13,5,16,0.10764577388763427
3,13,5,18,0.10764825344085693
3,13,5,20,0.10057003498077392
3,13,5,22,0.10380971431732178
3,13,5,24,0.10476512908935547
3,13,5,26,0.10576119422912597
3,13,5,28,0.10820426940917968
3,13,5,30,0.1099498987197876
3,13,5,32,0.1086517333984375
3,13,5,34,0.11376364231109619
3,13,5,36,0.11289176940917969
3,13,5,38,0.11578295230865479
3,13,5,40,0.11552152633666993
3,13,6,2,0.35156447887420655
3,13,6,4,0.2003101587295532
3,13,6,6,0.1506810665130615
3,13,6,8,0.12423853874206543
3,13,6,10,0.11619210243225098
3,13,6,12,0.11121320724487305
3,13,6,14,0.10820770263671875
3,13,6,16,0.10952620506286621
3,13,6,18,0.105403733253479
3,13,6,20,0.10190365314483643
3,13,6,22,0.1058795690536499
3,13,6,24,0.11013355255126953
3,13,6,26,0.10695874691009521
3,13,6,28,0.10913951396942138
3,13,6,30,0.10844035148620605
3,13,6,32,0.11238737106323242
3,13,6,34,0.11539533138275146
3,13,6,36,0.11818828582763671
3,13,6,38,0.11250910758972169
3,13,6,40,0.1156766653060913
3,13,7,2,0.33227360248565674
3,13,7,4,0.19882576465606688
3,13,7,6,0.15157272815704345
3,13,7,8,0.12678155899047852
3,13,7,10,0.11809368133544922
3,13,7,12,0.11187520027160644
3,13,7,14,0.10978782176971436
3,13,7,16,0.10632679462432862
3,13,7,18,0.10451505184173585
3,13,7,20,0.10312366485595703
3,13,7,22,0.1109464168548584
3,13,7,24,0.10345246791839599
3,13,7,26,0.1076847791671753
3,13,7,28,0.11027448177337647
3,13,7,30,0.10795483589172364
3,13,7,32,0.11163418292999268
3,13,7,34,0.11078820228576661
3,13,7,36,0.11233048439025879
3,13,7,38,0.11411087512969971
3,13,7,40,0.11685140132904052
3,13,8,2,0.3336974620819092
3,13,8,4,0.19721269607543945
3,13,8,6,0.15154287815093995
3,13,8,8,0.12515542507171631
3,13,8,10,0.11277871131896973
3,13,8,12,0.10948212146759033
3,13,8,14,0.10759084224700928
3,13,8,16,0.1089104413986206
3,13,8,18,0.10380837917327881
3,13,8,20,0.1037407398223877
3,13,8,22,0.10680978298187256
3,13,8,24,0.10374455451965332
3,13,8,26,0.11154799461364746
3,13,8,28,0.10810487270355225
3,13,8,30,0.10864841938018799
3,13,8,32,0.11178226470947265
3,13,8,34,0.11192450523376465
3,13,8,36,0.11079540252685546
3,13,8,38,0.11341257095336914
3,13,8,40,0.11564021110534668
3,14,0,1,0.5822962045669555
3,14,1,2,0.37613849639892577
3,14,1,4,0.2648348808288574
3,14,1,6,0.23853485584259032
3,14,1,8,0.21515731811523436
3,14,1,10,0.20959737300872802
3,14,1,12,0.2095489978790283
3,14,1,14,0.20890839099884034
3,14,1,16,0.20979020595550538
3,14,1,18,0.20963091850280763
3,14,1,20,0.2096036672592163
3,14,1,22,0.20999481678009033
3,14,1,24,0.20836775302886962
3,14,1,26,0.2089935302734375
3,14,1,28,0.20986266136169435
3,14,1,30,0.21019344329833983
3,14,1,32,0.20994167327880858
3,14,1,34,0.20926182270050048
3,14,1,36,0.20965030193328857
3,14,1,38,0.20985791683197022
3,14,1,40,0.20953450202941895
3,14,2,2,0.35135109424591066
3,14,2,4,0.22762155532836914
3,14,2,6,0.18854727745056152
3,14,2,8,0.1574016809463501
3,14,2,10,0.14589858055114746
3,14,2,12,0.1465851068496704
3,14,2,14,0.1458533525466919
3,14,2,16,0.1449857234954834
3,14,2,18,0.14631328582763672
3,14,2,20,0.14357264041900636
3,14,2,22,0.1464712381362915
3,14,2,24,0.15142321586608887
3,14,2,26,0.15551974773406982
3,14,2,28,0.15368683338165284
3,14,2,30,0.15153725147247316
3,14,2,32,0.15600206851959228
3,14,2,34,0.15543181896209718
3,14,2,36,0.15975768566131593
3,14,2,38,0.15662012100219727
3,14,2,40,0.16022131443023682
3,14,3,2,0.3661224126815796
3,14,3,4,0.21832711696624757
3,14,3,6,0.16504642963409424
3,14,3,8,0.13767144680023194
3,14,3,10,0.1256101608276367
3,14,3,12,0.12629079818725586
3,14,3,14,0.12239103317260742
3,14,3,16,0.1227524757385254
3,14,3,18,0.120619797706604
3,14,3,20,0.1179931640625
3,14,3,22,0.11854381561279297
3,14,3,24,0.12045371532440186
3,14,3,26,0.12480177879333496
3,14,3,28,0.12084803581237794
3,14,3,30,0.122170090675354
3,14,3,32,0.12375726699829101
3,14,3,34,0.12703237533569336
3,14,3,36,0.12981929779052734
3,14,3,38,0.12715375423431396
3,14,3,40,0.12705841064453124
3,14,4,2,0.37495899200439453
3,14,4,4,0.21846408843994142
3,14,4,6,0.16674387454986572
3,14,4,8,0.14035234451293946
3,14,4,10,0.12553372383117675
3,14,4,12,0.12224688529968261
3,14,4,14,0.11716668605804444
3,14,4,16,0.11947922706604004
3,14,4,18,0.11458714008331299
3,14,4,20,0.1146395444869995
3,14,4,22,0.11560368537902832
3,14,4,24,0.11519074440002441
3,14,4,26,0.11657764911651611
3,14,4,28,0.11708540916442871
3,14,4,30,0.12365970611572266
3,14,4,32,0.12229952812194825
3,14,4,34,0.12452480792999268
3,14,4,36,0.12382829189300537
3,14,4,38,0.12654719352722169
3,14,4,40,0.1254636526107788
3,14,5,2,0.37538871765136717
3,14,5,4,0.22000713348388673
3,14,5,6,0.17273352146148682
3,14,5,8,0.14144492149353027
3,14,5,10,0.12491335868835449
3,14,5,12,0.12054402828216552
3,14,5,14,0.11556665897369385
3,14,5,16,0.11967959403991699
3,14,5,18,0.11799662113189698
3,14,5,20,0.11468520164489746
3,14,5,22,0.1141610860824585
3,14,5,24,0.11730108261108399
3,14,5,26,0.11679065227508545
3,14,5,28,0.11985199451446533
3,14,5,30,0.11890764236450195
3,14,5,32,0.11968863010406494
3,14,5,34,0.1247542142868042
3,14,5,36,0.12375860214233399
3,14,5,38,0.12222654819488525
3,14,5,40,0.1257556200027466
3,14,6,2,0.3817162990570068
3,14,6,4,0.22344660758972168
3,14,6,6,0.17299020290374756
3,14,6,8,0.14301884174346924
3,14,6,10,0.12752351760864258
3,14,6,12,0.12907681465148926
3,14,6,14,0.12261438369750977
3,14,6,16,0.12223582267761231
3,14,6,18,0.11552367210388184
3,14,6,20,0.11494250297546386
3,14,6,22,0.11652719974517822
3,14,6,24,0.11945278644561767
3,14,6,26,0.11782474517822265
3,14,6,28,0.11544587612152099
3,14,6,30,0.12016384601593018
3,14,6,32,0.1183305025100708
3,14,6,34,0.1245621919631958
3,14,6,36,0.12375524044036865
3,14,6,38,0.12303774356842041
3,14,6,40,0.12427752017974854
3,14,7,2,0.3756385564804077
3,14,7,4,0.2225435495376587
3,14,7,6,0.17043702602386473
3,14,7,8,0.14274842739105226
3,14,7,10,0.12684829235076905
3,14,7,12,0.11900222301483154
3,14,7,14,0.11739850044250488
3,14,7,16,0.11228351593017578
3,14,7,18,0.11779994964599609
3,14,7,20,0.11597929000854493
3,14,7,22,0.12013661861419678
3,14,7,24,0.11682586669921875
3,14,7,26,0.11507539749145508
3,14,7,28,0.11824536323547363
3,14,7,30,0.12208366394042969
3,14,7,32,0.11892540454864502
3,14,7,34,0.12107737064361572
3,14,7,36,0.12541801929473878
3,14,7,38,0.12543051242828368
3,14,7,40,0.1278521776199341
3,14,8,2,0.39286701679229735
3,14,8,4,0.2241831064224243
3,14,8,6,0.17568786144256593
3,14,8,8,0.14903576374053956
3,14,8,10,0.13317513465881348
3,14,8,12,0.12470495700836182
3,14,8,14,0.12021245956420898
3,14,8,16,0.1186370611190796
3,14,8,18,0.11689081192016601
3,14,8,20,0.12084248065948486
3,14,8,22,0.11794767379760743
3,14,8,24,0.11639468669891358
3,14,8,26,0.12037014961242676
3,14,8,28,0.11964452266693115
3,14,8,30,0.12137620449066162
3,14,8,32,0.12257905006408691
3,14,8,34,0.1202930212020874
3,14,8,36,0.12239916324615478
3,14,8,38,0.1261979818344116
3,14,8,40,0.12675838470458983
3,15,0,1,0.7147855043411255
3,15,1,2,0.4230532646179199
3,15,1,4,0.29618358612060547
3,15,1,6,0.2674294710159302
3,15,1,8,0.23376975059509278
3,15,1,10,0.23236868381500245
3,15,1,12,0.23385155200958252
3,15,1,14,0.23235650062561036
3,15,1,16,0.23174138069152833
3,15,1,18,0.23220863342285156
3,15,1,20,0.2323704957962036
3,15,1,22,0.2322457790374756
3,15,1,24,0.2369074583053589
3,15,1,26,0.23828673362731934
3,15,1,28,0.23754022121429444
3,15,1,30,0.23894014358520507
3,15,1,32,0.23741364479064941
3,15,1,34,0.2319204330444336
3,15,1,36,0.23248803615570068
3,15,1,38,0.23140873908996581
3,15,1,40,0.23221335411071778
3,15,2,2,0.42832863330841064
3,15,2,4,0.26679015159606934
3,15,2,6,0.2143171548843384
3,15,2,8,0.18583898544311522
3,15,2,10,0.18003156185150146
3,15,2,12,0.17362070083618164
3,15,2,14,0.16645448207855223
3,15,2,16,0.16578969955444336
3,15,2,18,0.16833930015563964
3,15,2,20,0.16550796031951903
3,15,2,22,0.17089760303497314
3,15,2,24,0.16876568794250488
3,15,2,26,0.1729670286178589
3,15,2,28,0.1773022174835205
3,15,2,30,0.17254164218902587
3,15,2,32,0.17620248794555665
3,15,2,34,0.17811152935028077
3,15,2,36,0.17417967319488525
3,15,2,38,0.17213890552520753
3,15,2,40,0.17527096271514891
3,15,3,2,0.4403043508529663
3,15,3,4,0.2682809829711914
3,15,3,6,0.20330824851989746
3,15,3,8,0.17739400863647461
3,15,3,10,0.16643824577331542
3,15,3,12,0.1519796371459961
3,15,3,14,0.14946317672729492
3,15,3,16,0.14922399520874025
3,15,3,18,0.14579267501831056
3,15,3,20,0.14153802394866943
3,15,3,22,0.14101240634918213
3,15,3,24,0.14674954414367675
3,15,3,26,0.14891328811645507
3,15,3,28,0.14865081310272216
3,15,3,30,0.14749507904052733
3,15,3,32,0.15027141571044922
3,15,3,34,0.15122733116149903
3,15,3,36,0.1533975124359131
3,15,3,38,0.15279459953308105
3,15,3,40,0.15719914436340332
3,15,4,2,0.44850709438323977
3,15,4,4,0.26534759998321533
3,15,4,6,0.20429205894470215
3,15,4,8,0.17254366874694824
3,15,4,10,0.1590275764465332
3,15,4,12,0.14770715236663817
3,15,4,14,0.14636492729187012
3,15,4,16,0.14558117389678954
3,15,4,18,0.1382192850112915
3,15,4,20,0.13772962093353272
3,15,4,22,0.1332988977432251
3,15,4,24,0.13590583801269532
3,15,4,26,0.13855335712432862
3,15,4,28,0.13996152877807616
3,15,4,30,0.13268816471099854
3,15,4,32,0.1381598472595215
3,15,4,34,0.14310131072998047
3,15,4,36,0.1456164836883545
3,15,4,38,0.1441321849822998
3,15,4,40,0.14389567375183104
3,15,5,2,0.45019557476043703
3,15,5,4,0.2648897409439087
3,15,5,6,0.1984605073928833
3,15,5,8,0.17213294506072999
3,15,5,10,0.15793702602386475
3,15,5,12,0.15015556812286376
3,15,5,14,0.14289181232452391
3,15,5,16,0.13837130069732667
3,15,5,18,0.13827414512634278
3,15,5,20,0.1308656692504883
3,15,5,22,0.13167071342468262
3,15,5,24,0.13394227027893066
3,15,5,26,0.13112447261810303
3,15,5,28,0.13699676990509033
3,15,5,30,0.136816143989563
3,15,5,32,0.14112405776977538
3,15,5,34,0.1389219045639038
3,15,5,36,0.14179232120513915
3,15,5,38,0.13785786628723146
3,15,5,40,0.14106581211090088
3,15,6,2,0.4535020112991333
3,15,6,4,0.26788721084594724
3,15,6,6,0.19781110286712647
3,15,6,8,0.16856541633605956
3,15,6,10,0.15798399448394776
3,15,6,12,0.148134183883667
3,15,6,14,0.14139921665191652
3,15,6,16,0.13635749816894532
3,15,6,18,0.130745005607605
3,15,6,20,0.12848198413848877
3,15,6,22,0.13344502449035645
3,15,6,24,0.13480567932128906
3,15,6,26,0.13673770427703857
3,15,6,28,0.13836686611175536
3,15,6,30,0.13732922077178955
3,15,6,32,0.1360992670059204
3,15,6,34,0.14075868129730223
3,15,6,36,0.1405015230178833
3,15,6,38,0.14294142723083497
3,15,6,40,0.14220685958862306
3,15,7,2,0.44999992847442627
3,15,7,4,0.28613879680633547
3,15,7,6,0.2114582061767578
3,15,7,8,0.1792375087738037
3,15,7,10,0.16402597427368165
3,15,7,12,0.15300817489624025
3,15,7,14,0.14204018115997313
3,15,7,16,0.13992047309875488
3,15,7,18,0.13497753143310548
3,15,7,20,0.13355305194854736
3,15,7,22,0.1403053045272827
3,15,7,24,0.14172978401184083
3,15,7,26,0.13730390071868898
3,15,7,28,0.13790524005889893
3,15,7,30,0.1384340524673462
3,15,7,32,0.14107587337493896
3,15,7,34,0.1415346622467041
3,15,7,36,0.15226879119873046
3,15,7,38,0.14593021869659423
3,15,7,40,0.15336978435516357
3,15,8,2,0.4690544128417969
3,15,8,4,0.27817862033843993
3,15,8,6,0.21136608123779296
3,15,8,8,0.17752480506896973
3,15,8,10,0.165132474899292
3,15,8,12,0.14487237930297853
3,15,8,14,0.14251720905303955
3,15,8,16,0.1383540153503418
3,15,8,18,0.13514914512634277
3,15,8,20,0.12829699516296386
3,15,8,22,0.134661865234375
3,15,8,24,0.1326122283935547
3,15,8,26,0.1368501901626587
3,15,8,28,0.13874671459197999
3,15,8,30,0.13853976726531983
3,15,8,32,0.13741724491119384
3,15,8,34,0.13753197193145753
3,15,8,36,0.1424259901046753
3,15,8,38,0.143473219871521
3,15,8,40,0.14796528816223145
3,16,0,1,0.9269057273864746
3,16,1,2,0.5174661636352539
3,16,1,4,0.35565662384033203
3,16,1,6,0.3124160528182983
3,16,1,8,0.27231433391571047
3,16,1,10,0.2697539091110229
3,16,1,12,0.26149513721466067
3,16,1,14,0.2609152555465698
3,16,1,16,0.26059708595275877
3,16,1,18,0.26001772880554197
3,16,1,20,0.259064245223999
3,16,1,22,0.26063706874847414
3,16,1,24,0.26137802600860593
3,16,1,26,0.26035850048065184
3,16,1,28,0.26053175926208494
3,16,1,30,0.26096343994140625
3,16,1,32,0.26125049591064453
3,16,1,34,0.2616819143295288
3,16,1,36,0.26292731761932375
3,16,1,38,0.2619065523147583
3,16,1,40,0.2625130176544189
3,16,2,2,0.47864322662353515
3,16,2,4,0.29426136016845705
3,16,2,6,0.25001540184021
3,16,2,8,0.2005614757537842
3,16,2,10,0.1881941318511963
3,16,2,12,0.1927023410797119
3,16,2,14,0.18129258155822753
3,16,2,16,0.18818433284759523
3,16,2,18,0.18278813362121582
3,16,2,20,0.18839173316955565
3,16,2,22,0.18915114402770997
3,16,2,24,0.1826188564300537
3,16,2,26,0.1850283145904541
3,16,2,28,0.19324297904968263
3,16,2,30,0.19031472206115724
3,16,2,32,0.19148678779602052
3,16,2,34,0.20176126956939697
3,16,2,36,0.19924404621124267
3,16,2,38,0.19474942684173585
3,16,2,40,0.19572103023529053
3,16,3,2,0.4898571014404297
3,16,3,4,0.2857175588607788
3,16,3,6,0.22283899784088135
3,16,3,8,0.18264296054840087
3,16,3,10,0.17426297664642335
3,16,3,12,0.1633427619934082
3,16,3,14,0.1553171157836914
3,16,3,16,0.1522235631942749
3,16,3,18,0.15228772163391113
